frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,rack_region_component_count,active_pressure_component_count,projectile_like_count,attacker_like_count
173,671.533,0.5933,0.8848,160.2,424.7,43,8,35,8,18,25
174,671.6,0.5903,0.8835,159.39,424.09,49,9,40,9,25,24
175,671.667,0.5711,0.8839,154.2,424.29,54,10,44,10,31,23
176,671.733,0.5537,0.8836,149.5,424.14,51,10,41,10,27,24
177,671.8,0.5489,0.884,148.19,424.31,52,7,43,7,29,23
178,671.867,0.5489,0.884,148.19,424.31,48,8,39,8,24,24
179,671.933,0.5489,0.884,148.19,424.31,44,8,36,8,20,24
180,672,0.5489,0.884,148.19,424.31,50,6,44,6,26,24
181,672.067,0.5489,0.884,148.19,424.31,41,7,33,7,18,23
182,672.133,0.5489,0.884,148.19,424.31,49,10,39,10,25,24
183,672.2,0.5681,0.8835,153.39,424.09,51,12,39,12,27,24
184,672.267,0.5759,0.8836,155.5,424.14,44,10,33,10,21,23
185,672.333,0.5761,0.8837,155.55,424.18,41,6,35,6,18,23
186,672.4,0.5761,0.8837,155.55,424.18,38,4,33,4,13,25
187,672.467,0.5761,0.8837,155.55,424.18,45,10,34,10,22,23
188,672.533,0.5761,0.8837,155.55,424.18,48,9,39,9,23,25
189,672.6,0.5761,0.8837,155.55,424.18,43,12,31,12,21,22
190,672.667,0.5761,0.8837,155.55,424.18,44,15,29,15,21,23
191,672.733,0.5761,0.8837,155.55,424.18,49,14,35,14,26,23
192,672.8,0.5761,0.8837,155.55,424.18,43,10,33,10,21,22
193,672.867,0.5759,0.8836,155.5,424.14,47,11,34,11,25,22
194,672.933,0.5759,0.8836,155.5,424.14,37,7,29,7,15,22
195,673,0.5759,0.8836,155.5,424.14,42,11,31,11,20,22
196,673.067,0.5683,0.8836,153.45,424.13,48,11,36,11,25,23
197,673.133,0.5486,0.8839,148.13,424.27,51,10,40,10,27,24
198,673.2,0.5486,0.8839,148.13,424.27,52,15,35,15,29,23
199,673.267,0.5617,0.8838,151.65,424.24,55,15,36,15,33,22
200,673.333,0.571,0.8844,154.18,424.49,48,14,33,14,26,22
201,673.4,0.571,0.8844,154.18,424.49,47,13,34,13,24,23
202,673.467,0.5301,0.6676,143.13,320.44,40,6,34,6,15,25
203,673.533,0.6059,0.884,163.6,424.31,41,11,30,11,16,25
204,673.6,0.6259,0.8843,168.98,424.47,50,18,31,18,25,25
205,673.667,0.6426,0.8835,173.5,424.09,53,20,33,20,27,26
206,673.733,0.6608,0.8846,178.42,424.61,45,14,30,14,20,25
207,673.8,0.6794,0.8835,183.45,424.07,55,16,38,16,30,25
208,673.867,0.6964,0.8843,188.02,424.47,45,13,32,13,21,24
209,673.933,0.6964,0.8843,188.02,424.47,44,15,28,15,20,24
210,674,0.5321,0.6102,143.67,292.9,42,9,31,9,18,24
211,674.067,0.6893,0.6971,186.12,334.6,40,10,30,10,19,21
212,674.133,0.5773,0.6454,155.86,309.81,46,12,34,12,24,22
213,674.2,0.7409,0.8842,200.05,424.42,43,14,28,14,23,20
214,674.267,0.7603,0.8839,205.27,424.29,53,19,31,18,33,20
215,674.333,0.7733,0.8838,208.8,424.22,49,15,34,15,30,19
216,674.4,0.6495,0.7083,175.36,340,46,14,32,14,26,20
217,674.467,0.6668,0.7236,180.03,347.34,49,14,35,14,30,19
218,674.533,0.6799,0.7465,183.58,358.33,45,8,37,8,25,20
219,674.6,0.6943,0.7707,187.46,369.95,35,10,25,10,16,19
220,674.667,0.7053,0.7938,190.44,381.04,47,11,36,11,27,20
221,674.733,0.7162,0.818,193.36,392.64,34,10,24,10,15,19
222,674.8,0.7098,0.8138,191.66,390.62,42,14,26,14,23,19
223,674.867,0.7907,0.8836,213.5,424.14,50,16,31,16,30,20
224,674.933,0.709,0.8104,191.42,388.98,46,21,25,21,27,19
225,675,0.8076,0.8845,218.06,424.56,57,26,29,26,38,19
226,675.067,0.8208,0.8837,221.62,424.16,44,11,32,11,25,19
227,675.133,0.8404,0.8846,226.92,424.62,38,8,30,8,17,21
228,675.2,0.8574,0.8836,231.5,424.14,45,12,33,12,27,18
229,675.267,0.8628,0.8842,232.95,424.42,37,7,29,7,18,19
230,675.333,0.8574,0.8836,231.5,424.14,51,17,34,17,32,19
231,675.4,0.8405,0.8845,226.94,424.56,49,17,32,17,30,19
232,675.467,0.8206,0.8838,221.57,424.23,42,14,27,14,24,18
233,675.533,0.8051,0.8837,217.38,424.16,43,14,27,14,25,18
234,675.6,0.7856,0.8841,212.12,424.36,45,14,30,14,28,17
235,675.667,0.763,0.8843,206.02,424.47,38,9,29,9,16,22
236,675.733,0.7463,0.8836,201.5,424.14,46,13,32,13,25,21
237,675.8,0.7289,0.8848,196.8,424.7,48,11,37,11,25,23
238,675.867,0.7097,0.8835,191.61,424.09,52,16,36,16,30,22
239,675.933,0.6939,0.884,187.35,424.33,54,13,39,13,29,25
240,676,0.6741,0.8843,182.02,424.47,38,8,29,8,15,23
241,676.067,0.6572,0.8834,177.44,424.05,42,10,32,10,18,24
242,676.133,0.6377,0.8845,172.19,424.55,40,6,34,6,17,23
243,676.2,0.4925,0.5994,132.98,287.7,39,5,34,5,15,24
244,676.267,0.6036,0.8843,162.98,424.47,49,15,34,15,27,22
245,676.333,0.5318,0.628,143.58,301.46,48,9,39,9,25,23
246,676.4,0.5845,0.8841,157.8,424.36,45,15,27,15,23,22
247,676.467,0.5845,0.8841,157.8,424.36,51,16,31,16,28,23
248,676.533,0.5843,0.8839,157.77,424.28,40,11,29,11,18,22
249,676.6,0.5782,0.672,156.11,322.57,44,11,33,11,23,21
250,676.667,0.5615,0.884,151.6,424.31,40,10,29,10,19,21
251,676.733,0.5459,0.8837,147.38,424.16,38,15,23,15,18,20
252,676.8,0.5261,0.8842,142.05,424.42,46,20,26,20,28,18
253,676.867,0.5261,0.8842,142.05,424.42,42,10,32,10,24,18
254,676.933,0.5261,0.8842,142.05,424.42,41,15,26,15,23,18
255,677,0.5261,0.8842,142.05,424.42,46,19,26,19,28,18
256,677.067,0.5261,0.8842,142.05,424.42,37,11,25,11,19,18
257,677.133,0.5261,0.8842,142.05,424.42,35,8,27,8,17,18
258,677.2,0.5261,0.8842,142.05,424.42,40,7,32,7,21,19
259,677.267,0.5261,0.8842,142.05,424.42,34,6,28,6,17,17
260,677.333,0.5262,0.884,142.07,424.33,39,9,29,9,23,16
261,677.4,0.5261,0.8842,142.05,424.42,37,12,25,12,20,17
262,677.467,0.5261,0.8842,142.05,424.42,49,18,31,18,32,17
263,677.533,0.5261,0.8842,142.05,424.42,43,13,30,13,27,16
264,677.6,0.5261,0.8842,142.05,424.42,39,12,27,12,24,15
265,677.667,0.5261,0.8842,142.05,424.42,40,15,23,15,25,15
266,677.733,0.5261,0.8842,142.05,424.42,38,8,30,8,22,16
267,677.8,0.5261,0.8842,142.05,424.42,30,9,20,9,15,15
268,677.867,0.5236,0.8837,141.38,424.16,35,11,23,11,19,16
269,677.933,0.5039,0.8842,136.05,424.42,37,12,22,12,21,16
270,678,0.487,0.8836,131.5,424.14,33,12,20,12,18,15
271,678.067,0.4702,0.8842,126.95,424.42,31,10,20,10,16,15
272,678.133,0.4504,0.8837,121.62,424.16,32,12,20,12,17,15
273,678.2,0.4346,0.8838,117.35,424.24,46,17,28,17,30,16
274,678.267,0.4149,0.8843,112.02,424.47,41,11,29,11,25,16
275,678.333,0.406,0.8835,109.61,424.09,31,11,20,11,16,15
276,678.4,0.406,0.8835,109.61,424.09,32,14,18,14,18,14
277,678.467,0.406,0.8835,109.61,424.09,36,13,23,13,21,15
278,678.533,0.406,0.8835,109.61,424.09,33,13,20,13,19,14
279,678.6,0.406,0.8835,109.61,424.09,41,13,28,13,26,15
280,678.667,0.406,0.8835,109.61,424.09,33,12,20,12,19,14
281,678.733,0.3927,0.8843,106.02,424.47,40,18,22,18,26,14
282,678.8,0.3762,0.8835,101.56,424.07,40,15,24,15,26,14
283,678.867,0.3586,0.8842,96.82,424.43,29,11,18,11,15,14
284,678.933,0.3392,0.8836,91.57,424.13,30,11,19,11,16,14
285,679,0.3169,0.8837,85.56,424.16,25,6,19,6,11,14
286,679.067,0.2997,0.8842,80.93,424.41,33,12,21,12,19,14
287,679.133,0.2869,0.8836,77.45,424.13,31,12,19,12,18,13
288,679.2,0.2869,0.8836,77.45,424.13,23,8,15,8,10,13
289,679.267,0.2869,0.8836,77.45,424.13,33,11,21,11,19,14
290,679.333,0.2869,0.8836,77.45,424.13,31,8,22,8,16,15
291,679.4,0.2869,0.8836,77.45,424.13,29,6,23,6,13,16
292,679.467,0.2869,0.8836,77.45,424.13,34,11,22,11,20,14
293,679.533,0.2869,0.8836,77.45,424.13,32,6,26,6,17,15
294,679.6,0.2869,0.8836,77.45,424.13,36,10,26,10,22,14
295,679.667,0.2869,0.8836,77.45,424.13,39,12,27,12,25,14
296,679.733,0.2869,0.8836,77.45,424.13,30,8,21,8,16,14
297,679.8,0.2869,0.8836,77.45,424.13,43,13,30,13,28,15
