frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
436,37.44,0.3905,0.7616,105.44,365.56,29,12,4,25
437,37.48,0.3905,0.7616,105.44,365.56,30,12,5,25
438,37.52,0.3905,0.7616,105.44,365.56,30,13,5,25
439,37.56,0.3905,0.7616,105.44,365.56,31,14,6,25
440,37.6,0.3905,0.7616,105.44,365.56,30,12,5,25
441,37.64,0.3905,0.7616,105.44,365.56,32,14,7,25
442,37.68,0.3905,0.7616,105.44,365.56,34,13,8,26
443,37.72,0.3905,0.7616,105.44,365.56,35,13,9,26
444,37.76,0.383,0.7617,103.42,365.63,31,11,6,25
445,37.8,0.3756,0.7617,101.42,365.63,31,10,6,25
446,37.84,0.3536,0.7611,95.48,365.35,29,10,4,25
447,37.88,0.3465,0.7611,93.54,365.31,29,10,4,25
448,37.92,0.3388,0.7609,91.48,365.22,32,10,7,25
449,37.96,0.3189,0.76,86.1,364.8,32,10,6,26
450,38,0.3115,0.76,84.1,364.8,32,10,6,26
451,38.04,0.3222,0.7615,87,365.52,27,10,4,23
452,38.08,0.322,0.7617,86.93,365.6,25,10,2,23
453,38.12,0.322,0.7617,86.93,365.6,26,10,3,23
454,38.16,0.2963,0.7599,80,364.76,26,10,3,23
455,38.2,0.2963,0.7599,80,364.76,26,10,3,23
456,38.24,0.3246,0.7611,87.65,365.3,26,10,3,23
457,38.28,0.3187,0.7605,86.05,365.05,30,11,6,24
458,38.32,0.3187,0.7605,86.05,365.05,29,11,5,24
459,38.36,0.3385,0.7608,91.41,365.19,28,10,5,23
460,38.4,0.3335,0.7608,90.06,365.17,28,11,4,24
461,38.44,0.3411,0.7602,92.11,364.89,28,10,5,23
462,38.48,0.3605,0.7602,97.33,364.9,26,9,4,22
463,38.52,0.3677,0.7608,99.29,365.17,28,10,5,23
464,38.56,0.3703,0.7613,99.97,365.44,28,10,5,23
465,38.6,0.3971,0.7612,107.22,365.39,27,10,4,23
466,38.64,0.4053,0.7616,109.44,365.56,28,10,5,23
467,38.68,0.4,0.7609,108,365.24,28,10,5,23
468,38.72,0.4064,0.761,109.72,365.28,27,10,4,23
469,38.76,0.4139,0.7604,111.76,365,27,10,4,23
470,38.8,0.4204,0.7616,113.5,365.56,27,10,4,23
471,38.84,0.452,0.7615,122.04,365.52,28,10,5,23
472,38.88,0.4437,0.76,119.79,364.79,28,10,5,23
473,38.92,0.4502,0.7604,121.57,365,27,10,4,23
474,38.96,0.4581,0.7601,123.7,364.87,27,10,4,23
475,39,0.4869,0.7607,131.45,365.14,28,11,5,23
476,39.04,0.4952,0.761,133.7,365.26,28,11,5,23
477,39.08,0.4878,0.7601,131.7,364.87,28,11,5,23
478,39.12,0.4961,0.7601,133.95,364.86,29,12,5,24
479,39.16,0.5245,0.7613,141.62,365.43,26,11,4,22
480,39.2,0.5319,0.7613,143.62,365.43,26,11,4,22
481,39.24,0.5263,0.76,142.1,364.8,27,12,4,23
482,39.28,0.5337,0.76,144.1,364.8,27,12,4,23
483,39.32,0.5411,0.76,146.1,364.8,26,12,3,23
484,39.36,0.5682,0.7608,153.41,365.19,26,11,4,22
485,39.4,0.568,0.7612,153.37,365.39,25,11,3,22
486,39.44,0.5695,0.7622,153.78,365.83,27,10,5,22
487,39.48,0.5826,0.7605,157.31,365.04,26,10,5,21
488,39.52,0.5845,0.7608,157.83,365.17,25,10,4,21
489,39.56,0.6131,0.7614,165.53,365.47,25,9,4,21
490,39.6,0.598,0.7614,161.47,365.47,24,9,3,21
491,39.64,0.6141,0.7601,165.8,364.83,25,9,4,21
492,39.68,0.6141,0.7601,165.8,364.83,25,9,3,22
493,39.72,0.6141,0.7601,165.8,364.83,27,9,5,22
494,39.76,0.6141,0.7601,165.8,364.83,25,9,3,22
495,39.8,0.6141,0.7601,165.8,364.83,25,9,3,22
496,39.84,0.6141,0.7601,165.8,364.83,25,10,3,22
497,39.88,0.6141,0.7601,165.8,364.83,26,10,4,22
498,39.92,0.6141,0.7601,165.8,364.83,27,10,5,22
499,39.96,0.6141,0.7601,165.8,364.83,26,10,4,22
500,40,0.6141,0.7601,165.8,364.83,26,10,4,22
